timestep,bus,fault_prob,congestion_prob,voltage_prob,risk_type,recommended_action,explanation,max_risk
0.0,24.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,25.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,26.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,27.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,28.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,29.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,30.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,31.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
0.0,32.0,0.419104516506195,0.3736453950405121,0.5025452971458435,voltage,voltage_regulation_or_reactive_support,Voltage risk is highest; use voltage regulation or reactive power support.,0.5025452971458435
1.0,0.0,0.5304132103919983,0.5431121587753296,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431121587753296
1.0,1.0,0.5304132103919983,0.5431121587753296,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431121587753296
1.0,2.0,0.5304132103919983,0.5431121587753296,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431121587753296
1.0,3.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,4.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,5.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,6.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,7.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,8.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,9.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,10.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,11.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,12.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,13.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,14.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,15.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,16.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,17.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,18.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
1.0,19.0,0.5304132103919983,0.5431122183799744,0.4975292086601257,congestion,network_reconfiguration_or_reroute,Congestion probability is highest; reroute power flow or reconfigure feeder switches.,0.5431122183799744
